### RESET
### LABEL HIPPARCUS
### NAME_COL 0
### RA_COL 1
### DEC_COL 2
### MAG_COL 3
### MAG_BAND V
### SPEC_COL 8
### RA_DEC_TYPE 0


# List of A0V stars in the Hipparcos Catalogue.
#
# Taken from http://www.gemini.edu/sciops/instruments/nir/specstandards/A0V.html
#
# ID	RA		Dec		VMag	Plax	PM(RA)	PM(Dec)	CCDM		Sp. Type	
33365	06:56:20.93	-37:31:17.0	8.28	3.96	13.99	24.39	--------	A0V
33511	06:57:57.37	-23:53:02.3	9.97	3.04	-2.98	4.73	--------	A0V
33574	06:58:35.76	-23:52:51.0	6.73	7.05	1.69	8.40	--------	A0V
33590	06:58:41.73	-45:46:03.3	6.23	7.68	-13.64	-4.09	--------	A0V
33609	06:58:59.98	-47:01:24.0	7.28	7.13	-10.38	-3.58	--------	A0V
33711	07:00:14.05	-13:35:14.6	8.92	2.58	-5.58	-5.11	--------	A0V
33717	07:00:16.73	-60:51:45.8	7.71	4.82	2.75	18.39	07003-6052	A0V
33803	07:01:05.66	-40:47:41.8 	7.36	5.59	-15.18	10.67	--------	A0V
33909	07:02:15.48	-43:24:13.9	6.44	7.99	1.81	-0.31	--------	A0V
33935	07:02:29.08	-24:52:36.5	9.59	2.67	-2.40	1.36	--------	A0V
34107	07:04:20.18	+01:29:18.5	6.57	3.92	-4.18	-5.13	07043+0130	A0V
34111	07:04:22.08	-09:06:17.3	8.21	3.72	-7.55	0.03	--------	A0V
34192	07:05:24.14	-38:14:02.1	7.80	4.99	-1.94	-10.86	--------	A0V
34216	07:05:39.68	-37:37:46.2	8.71	3.59	-8.96	7.37	--------	A0V
34246	07:05:57.78	-42:19:39.0	7.21	7.03	-12.67	25.35	07060-4220	A0V
34276	07:06:20.93	-43:36:38.6	6.52	10.77	5.68	12.22	--------	A0V
34383	07:07:46.16	-30:30:06.0	8.82	2.38	-12.50	6.22	--------	A0V
34459	07:08:34.62	-17:40:09.2	9.44	0.32	-8.07	2.98	--------	A0V
34477	07:08:44.40	-34:03:36.4	8.91	3.78	1.16	2.50	--------	A0V
34504	07:08:56.36	-12:19:09.2	8.65	2.99	-10.58	2.21	--------	A0V
34790	07:12:07.70	-47:24:13.6	9.75	4.81	-2.30	12.90	--------	A0V
34868	07:12:52.95	-43:53:06.7	7.27	5.09	-7.24	-2.46	--------	A0V
34949	07:13:53.17	-21:08:39.9	9.38	2.85	0.59	0.48	--------	B9.5/A0V
35028	07:14:42.57	-63:03:51.4	8.38	3.81	-2.19	41.59	--------	A0Vs
35030	07:14:46.24	-35:14:51.6	8.68	4.15	-9.85	8.28	--------	A0V
35047	07:14:52.45	-43:43:28.0	9.19	3.16	2.74	19.21	--------	A0Vs
35132	07:15:47.29	-23:44:24.9	6.34	3.58	-14.06	12.83	--------	A0V
35182	07:16:15.93	-51:35:24.9	9.87	0.34	2.53	-1.81	--------	A0V
35183	07:16:15.94	-54:13:34.4	7.66	6.62	-11.11	18.73	--------	A0V
35220	07:16:47.06	-13:40:52.0	7.20	3.71	-3.07	-3.23	--------	A0V
35262	07:17:07.20	-28:36:01.4	7.12	3.35	-14.82	-4.48	--------	A0V
35345	07:18:04.09	+30:57:21.1	6.19	5.33	-4.90	-22.39	--------	A0Vn
35393	07:18:33.51	-39:12:37.0	5.24	6.95	-9.95	9.01	--------	A0V
35397	07:18:36.27	-23:06:30.9	9.52	3.27	-4.71	-2.81	--------	A0V
35406	07:18:38.18	-36:44:33.8	5.11	3.90	-10.15	5.90	07184-3645	A0V
35447	07:19:06.54	-35:11:03.2	7.81	3.80	-13.90	11.43	--------	A0V
35641	07:21:15.82	-32:01:36.0	9.32	2.84	-7.98	3.04	--------	A0V
35645	07:21:20.67	-41:59:25.1	7.86	5.12	-11.58	17.03	--------	A0V
35701	07:21:58.44	-23:32:16.9	8.65	4.95	-2.82	0.56	--------	A0V
35787	07:22:53.86	+55:20:27.2	7.57	6.61	-5.34	-32.31	07228+5518	A0V
35837	07:23:24.12	-13:21:00.7	8.23	4.16	-4.02	-4.62	--------	A0V
36078	07:26:02.42	+14:06:10.6	7.40	1.20	-8.72	-7.39	07260+1406	A0V
36136	07:26:38.76	-23:04:55.3	7.41	5.39	-5.42	4.43	--------	A0V
36190	07:27:09.40	-41:03:19.8	8.37	4.49	-6.98	7.33	--------	A0V
36217	07:27:30.59	-31:56:20.8	9.19	3.25	-7.85	4.99	--------	A0V
36267	07:28:02.67	-27:21:57.4	9.81	2.73	-4.56	3.18	--------	A0V
36422	07:29:45.34	-46:41:22.1	7.41	5.89	-5.98	10.04	--------	A0V
36472	07:30:18.23	-15:50:58.7	8.03	4.39	-0.98	-12.97	--------	A0V
36486	07:30:26.84	-20:48:28.7	7.37	4.04	-10.32	11.46	--------	A0V
36489	07:30:28.60	-50:36:32.3	6.55	8.55	1.16	17.52	--------	A0V
36579	07:31:25.36	-12:14:28.1	8.38	3.77	-3.67	-4.52	--------	A0V
36812	07:34:15.89	+03:22:18.2	5.83	4.82	-3.19	-4.53	07343+0322	A0Vnn
36837	07:34:28.84	-26:07:00.6	6.64	9.65	-18.92	-29.66	--------	A0V
36875	07:34:51.07	-44:17:46.0	6.81	5.62	-17.74	2.31	--------	A0V
36923	07:35:25.42	-51:59:02.5	10.01	2.53	-1.94	9.63	--------	A0V
36937	07:35:35.37	-27:19:00.9	8.36	3.51	-12.99	7.23	--------	A0V
36946	07:35:44.80	-30:03:32.7	8.60	2.26	-1.46	-2.73	--------	A0V
37002	07:36:17.06	-67:22:41.8	7.56	2.27	-4.94	1.52	--------	A0V
37050	07:36:49.71	-63:18:01.4	8.28	3.74	-8.68	12.89	--------	A0V
37167	07:38:15.59	-34:58:49.3	7.85	5.28	-0.16	-6.83	--------	A0V
37212	07:38:38.02	-60:37:45.8	7.64	4.10	-6.73	30.79	--------	A0V
37306	07:39:31.41	-47:32:53.5	8.08	2.88	-9.65	6.10	--------	A0V
37388	07:40:29.02	-30:02:58.0	7.80	1.67	-5.94	5.14	--------	A0V
37396	07:40:40.89	-55:39:05.6	7.68	2.36	1.97	-3.13	--------	A0V
37478	07:41:35.16	+03:37:29.2	5.95	6.47	-2.20	-20.11	--------	A0V
37787	07:44:56.02	-13:41:41.3	8.17	4.05	-14.32	4.11	--------	A0V
37808	07:45:08.16	-48:54:55.2	7.84	2.71	-9.83	-5.78	--------	A0V
37872	07:45:46.28	-29:57:00.2	8.96	2.66	0.92	-1.58	--------	A0V
38059	07:48:02.42	-44:16:12.3	8.71	2.55	-20.54	13.04	--------	A0V
38079	07:48:12.47	-24:34:37.9	6.85	5.95	-30.45	6.36	--------	A0V
38095	07:48:22.93	-23:40:00.2	11.78	1.32	0.80	3.06	--------	A0V
38125	07:48:45.82	-26:37:07.2	9.05	0.69	-7.03	8.83	--------	A0V
38142	07:48:59.96	-26:32:43.3	8.82	2.37	-7.62	1.03	--------	A0V
38337	07:51:09.69	-42:57:22.8	8.99	3.44	-11.54	11.50	--------	A0V
38449	07:52:36.43	+55:12:34.0	6.36	7.41	-21.76	-42.20	--------	A0Vn
38577	07:53:57.35	-40:59:01.8	8.63	3.00	-9.04	5.53	--------	A0V
38583	07:54:01.89	-55:40:05.2	9.18	2.02	-3.78	7.51	--------	A0V
38668	07:55:00.59	-23:27:55.3	6.99	5.93	-12.30	2.75	--------	A0V
38722	07:55:39.89	+19:53:02.2	5.38	9.61	-14.67	-39.79	--------	A0Vs
38758	07:56:04.56	-49:00:01.3	8.60	2.70	-9.47	4.79	--------	A0V
38789	07:56:21.70	-20:27:47.8	6.84	5.68	-9.56	-11.11	--------	A0V
38816	07:56:38.89	-43:16:42.0	9.26	2.99	-8.04	10.04	--------	A0V
38850	07:57:00.59	-29:44:45.9	9.78	2.70	-6.94	2.15	--------	A0V
38866	07:57:14.80	-14:31:06.5	8.73	0.59	-0.83	-5.96	--------	A0V
38885	07:57:25.86	-00:38:09.1	7.16	7.57	-21.32	-8.83	--------	A0V
38945	07:58:05.89	+07:12:48.7	6.42	3.87	-11.96	-10.26	--------	A0V
39043	07:59:16.71	-16:50:46.8	8.54	3.46	-12.24	6.67	--------	A0V
39108	08:00:03.04	-23:21:03.3	7.54	8.01	-31.86	18.90	--------	A0V
39551	08:04:55.50	-26:30:56.3	8.66	2.64	-9.64	3.34	--------	A0V
39570	08:05:06.59	-30:04:12.7	8.75	3.59	-14.26	7.99	--------	A0V
39598	08:05:31.69	-13:34:21.0	7.48	4.33	-21.65	4.76	08055-1334	A0V
39619	08:05:46.46	-33:19:59.2	7.90	3.37	-12.65	-0.07	--------	A0V
39656	08:06:15.23	-40:20:37.2	8.16	2.46	0.12	-0.04	08062-4021	A0V
39658	08:06:17.28	-18:22:23.4	7.59	4.87	-15.74	-15.15	--------	A0V
39716	08:07:05.54	-47:47:37.8	6.97	5.18	-14.74	19.87	--------	A0V
39864	08:08:36.15	-39:29:56.8	7.16	4.28	-13.49	16.33	--------	A0V
39898	08:08:56.84	-11:20:22.7	6.31	4.47	-14.80	-2.04	--------	A0Vn
39932	08:09:18.45	-51:00:44.4	7.60	6.54	-22.67	21.26	08093-5101	A0V
39945	08:09:29.55	-31:05:08.3	8.39	2.12	-8.38	7.30	--------	A0V
40179	08:12:22.61	-73:10:55.6	8.68	5.02	-14.55	17.44	--------	A0V
40260	08:13:20.45	-42:42:00.4	8.33	4.28	-13.15	7.22	--------	A0V
40296	08:13:43.91	-31:32:57.2	8.82	0.71	-4.05	5.39	--------	A0V
40342	08:14:11.14	+17:40:33.4	6.47	9.91	0.89	14.75	08142+1741	A0Vne...
40381	08:14:39.81	-25:59:58.5	8.11	3.79	-10.84	1.38	--------	A0V
40414	08:15:00.88	-29:04:03.9	8.93	0.41	-17.01	15.29	--------	A0V
40415	08:15:01.73	-79:19:07.2	7.03	6.14	-16.19	33.36	--------	A0V
40464	08:15:42.50	-29:09:24.9	9.35	2.60	-13.83	10.93	--------	A0V
40561	08:16:54.22	-21:19:14.3	6.60	5.37	-9.52	7.36	--------	A0V
40588	08:17:14.65	-40:14:29.2	7.83	3.64	-17.09	12.89	--------	A0V
40591	08:17:15.50	-23:44:07.7	8.42	2.98	2.05	-5.73	--------	A0V
40621	08:17:34.20	-58:41:50.9	7.00	7.36	-9.95	18.82	--------	A0V
40688	08:18:22.76	-24:36:58.3	8.24	2.36	-11.61	9.38	--------	A0V
40949	08:21:26.11	-80:42:26.8	8.91	4.09	-23.10	29.55	--------	A0V
40974	08:21:41.56	-42:50:09.1	7.71	3.29	-5.21	6.02	--------	A0V
41041	08:22:32.85	-33:55:24.1	8.36	1.50	-17.78	12.27	--------	A0V
41070	08:22:48.14	-76:25:50.8	7.25	3.61	-13.12	28.97	08228-7626	A0V
41077	08:22:50.66	-54:28:54.2	7.85	5.23	-29.45	19.49	--------	A0V
41081	08:22:55.16	-52:07:25.4	5.89	13.68	-22.75	19.48	--------	A0V
41095	08:23:02.58	-27:00:54.4	8.16	3.93	-0.90	-2.68	--------	A0V
41154	08:23:49.38	-28:58:13.0	6.64	4.70	-1.86	10.51	08238-2858	A0V
41259	08:25:02.56	-21:28:17.3	9.05	2.55	-7.15	-3.84	--------	A0V
41307	08:25:39.63	-03:54:23.1	3.91	26.09	-66.05	-24.20	--------	A0V
41314	08:25:47.72	-15:25:48.7	8.22	5.97	-4.33	-1.93	--------	A0V
41373	08:26:25.20	-52:48:26.9	6.05	14.07	-37.95	1.04	--------	A0V
41451	08:27:16.76	-70:05:36.4	5.51	11.43	-18.51	46.57	--------	A0V
41464	08:27:27.55	-55:00:40.4	6.52	6.01	-8.07	10.60	08275-5501	A0V
41562	08:28:27.19	-14:59:03.8	8.39	2.90	-16.66	-2.57	--------	A0V
41576	08:28:36.96	-41:10:27.3	7.52	3.67	-7.78	14.86	--------	A0V
41711	08:30:22.70	-15:22:02.4	8.44	4.23	-6.91	-3.96	--------	A0V
41793	08:31:16.80	-59:13:37.3	8.07	2.02	-2.77	11.57	--------	A0Vn
41797	08:31:19.09	-17:00:19.5	8.85	2.65	-8.68	-0.02	--------	A0V
41798	08:31:19.97	+37:15:53.8	6.18	4.13	-14.56	-29.85	--------	A0V
41829	08:31:40.23	-23:32:20.6	8.18 	4.45	-6.90	-29.54	--------	A0V
41916	08:32:44.59	-71:47:43.6	8.15	3.83	-21.28	16.89	--------	A0V
41942	08:33:02.08	-48:24:56.2	9.09	2.63	-14.11	10.71	--------	A0V
41947	08:33:04.18	-29:58:32.4	8.88	0.64	1.71	-3.94	--------	A0V
41987	08:33:30.37	-15:12:13.0	8.06	3.14	-6.65	2.16	--------	A0V
42113	08:35:05.36	-28:53:58.7	8.09	4.06	-28.85	12.16	--------	A0V
42289	08:37:19.77	-24:18:07.2	8.63	0.46	-3.23	-2.76	--------	A0V
42334	08:37:52.15	-26:15:18.0	5.24	13.49	-23.44	-12.23	08379-2615	A0V
42425	08:39:05.16	-70:23:12.2	5.19	13.64	19.21	-38.05	08391-7023	A0V
42444	08:39:14.92	-12:44:14.8	6.65	3.85	-0.65	-7.30	--------	A0V
42524	08:40:11.90	-28:24:52.3	8.21	2.93	-14.27	1.64	--------	A0V
42555	08:40:26.87	-27:15:28.3	8.12	5.37	3.34	-7.45	--------	A0V
42610	08:41:03.53	-64:20:05.3	7.72	6.05	-30.59	19.11	--------	A0V
42687	08:42:00.93	-41:49:47.9	8.85	3.03	-24.59	0.48	--------	A0V
42702	08:42:09.95	-52:58:03.7	7.38	6.47	-25.90	23.17	--------	A0V
42775	08:42:57.00	-35:56:35.9	6.42	7.43	-10.54	20.21	--------	A0V
42853	08:43:56.14	+19:02:03.0	8.30	2.91	-21.84	-0.06	08439+1902	A0V
42930	08:45:00.73	-30:58:41.0	7.16	3.89	-8.15	7.08	--------	A0V
43018	08:45:59.26	+13:15:48.6	8.70	0.34	-41.83	-112.42	--------	A0V
43081	08:46:30.47	-32:50:26.7	8.82	3.68	-13.76	8.79	--------	A0V
43234	08:48:25.97	+05:50:16.1	4.35	9.67	-17.51	-29.79	08484+0550	A0Vn
43497	08:51:34.54	-54:41:05.0	9.04	3.53	-14.91	11.09	--------	A0V
43620	08:53:03.78	-56:38:58.1	6.02	11.01	-22.86	36.45	--------	A0V
43621	08:53:04.93	-35:14:28.0	8.73	4.22	-5.91	6.71	--------	A0V
43656	08:53:36.86	-43:31:58.4	7.56	2.95	-7.67	9.89	--------	A0V
43697	08:53:59.99	-49:48:59.7	9.25	3.61	-9.15	3.05	--------	A0V
43762	08:54:52.29	-77:36:20.5	8.31	2.13	-1.65	12.71	--------	A0V
43794	08:55:08.87	-46:21:39.0	7.57	5.71	-9.65	-15.75	08551-4622	A0V
43796	08:55:10.83	-58:41:26.2	8.58	2.78	-21.21	9.81	--------	A0V
43839	08:55:44.09	-78:44:10.1	9.02	1.06	-9.45	14.57	--------	A0Vn
43971	08:57:15.03	-56:45:31.6	9.01	2.99	-11.50	1.43	--------	A0V
44048	08:58:14.69	-26:20:59.4	8.40	3.99 	2.85	-5.08	--------	A0V
44098	08:58:55.74	-54:38:02.9	7.63	5.74	-13.89	19.64	--------	A0Vn
44165	08:59:43.99	-22:08:11.3	8.84	2.28	-14.32	2.82	--------	A0V
44170	08:59:46.97	-34:05:00.7	8.94	2.69	-7.42	2.11	--------	A0V
44177	08:59:54.34	-68:05:36.6	7.53	5.22	-37.63	-4.60	--------	A0V
44196	09:00:09.90	-29:05:38.9	8.95	3.40	-1.43	-9.49	--------	A0V
44296	09:01:18.15	-79:27:22.0	8.76	2.31	-11.83	15.01	--------	A0Vn
44320	09:01:33.54	-14:29:28.0	8.33	2.82	-14.21	-3.26	--------	B9.5/A0V
44360	09:02:01.75	-35:41:17.7	7.65	6.81	-35.51	19.94	--------	A0V
44380	09:02:24.73	-55:01:49.3	7.57	6.87	-36.53	13.43	--------	A0V
44389	09:02:32.12	-37:55:59.7	9.05	2.55	-10.46	3.65	--------	A0V
44395	09:02:35.58	-42:42:26.6	7.30	4.35	0.70	-16.25	--------	A0V
44417	09:02:52.64	-24:14:58.4	8.38	4.60	-16.71	9.09	--------	A0V
44442	09:03:16.12	-33:36:02.4	7.15	7.55	-18.51	0.25	09033-3336	A0V+...
44449	09:03:20.64	-50:07:58.7	9.12	2.35	-13.37	1.01	--------	A0V
44631	09:05:40.19	-47:32:22.8	9.09	2.01	-11.69	8.44	--------	A0V
44643	09:05:48.27	-51:27:38.7	8.58	1.27	-16.23	14.60	--------	A0V
44692	09:06:27.33	-22:22:41.1	9.26	3.53	-20.98	3.36	--------	A0V
44734	09:06:54.84	-68:29:21.9	9.27	2.69	36.48	22.87	--------	A0V
44751	09:07:12.08	-34:31:10.8	7.88	3.62	-14.90	14.52	--------	A0V
44783	09:07:39.22	-50:29:54.0	8.82	2.43	-7.12	2.89	--------	A0V
44826	09:08:05.13	-27:45:12.3	9.01	4.52	-10.72	-6.81	--------	A0V
44829	09:08:06.19	-22:03:54.4	9.78	3.52	-12.65	8.25	09081-2204	A0V
45007	09:10:00.78	-50:54:26.9	9.19	0.97	-6.86	9.43	--------	A0V
45009	09:10:02.65	-21:25:05.5	8.23	3.03	-19.37	7.72	--------	A0V
45037	09:10:23.00	-23:10:36.1	6.53	7.85	-33.36	5.20	--------	A0V
45079	09:10:57.72	-43:16:02.9	7.02	6.20	13.72	-31.71	--------	A0V
45092	09:11:07.54	-49:43:31.6	8.59	4.41	-15.30	-1.18	--------	A0V
45167	09:12:12.88	+03:52:01.1	6.14	8.68	-50.77	-4.70	--------	A0V
45176	09:12:21.89	-28:56:51.3	6.76	4.34	-22.03	16.00	--------	A0V
45259	09:13:25.82	-38:36:59.3	6.31	4.56	-1.50	-14.68	--------	A0V
45288	09:13:47.51	-28:05:24.1	7.94	2.76	-20.28 	14.42	--------	A0V
45371	09:14:46.39	-35:57:43.0	7.28	5.72	-23.33	6.66	--------	A0V
45395	09:15:03.89	-48:30:13.4	8.87	4.50	-23.20	13.00	--------	A0V
45424	09:15:24.94	-15:01:29.6	6.32	9.38	-11.01	-17.01	--------	A0V
45458	09:15:51.48	-35:26:08.3	8.78	0.93	-6.39	3.77	09159-3526	A0V
45479	09:16:02.67	-58:12:19.3	9.72	5.12	-12.57	13.26	--------	A0V
45545	09:16:57.99	-45:00:43.0	6.75	5.77	-17.08	2.59	--------	A0V
45585	09:17:27.56	-74:44:04.4	5.86	12.37	-29.08	35.19	--------	A0V
45620	09:17:54.99	-69:48:16.8	8.16	1.44	-4.17	4.71	09179-6948	A0V:
45666	09:18:30.66	-21:36:22.6	8.83	3.51	-8.69	-2.33	--------	A0V
45712	09:19:07.86	-22:33:11.0	7.19	5.91	-27.48	24.24	--------	A0V
45769	09:19:58.33	-27:46:35.0	8.29	0.06	-19.02	6.55	09200-2747	A0V+...
45793	09:20:13.97	-25:37:40.1	8.72	1.29	-15.18	10.84	--------	A0V
45800	09:20:18.91	-41:26:26.7	8.88	1.81	-10.16	5.74	--------	A0V
45820	09:20:33.18	-44:16:59.4	8.02	5.04	-23.93	10.43	--------	A0V
45862	09:21:04.34	-69:18:15.9	8.06	3.71	-17.41	21.05	--------	A0V
45865	09:21:08.28	-16:14:23.7	8.75	5.44	-18.37	3.00	--------	A0V
45926	09:21:51.72	-40:46:43.0	9.17	0.51	-8.35	4.32	--------	A0V
45945	09:22:10.23	-31:47:52.9	8.45	2.83	-21.49	16.84	--------	A0V
45977	09:22:34.04	-52:07:29.8	8.92	1.35	-21.95	16.03	--------	A0V
45981	09:22:36.80	-53:26:01.4	8.63	2.20	-18.12	16.39	--------	A0Vm...
45986	09:22:42.79	-49:16:26.3	9.20	1.67	-1.77	6.84	--------	A0V
46016	09:23:05.33	-51:54:15.2	8.84	2.43	-14.72	8.10	--------	A0V
46124	09:24:21.97	-39:05:57.9	9.08	3.19	-20.64	8.03	--------	A0V
46142	09:24:36.18	-36:57:08.1	8.51	2.79	-17.09	10.51	--------	A0V
46201	09:25:12.79	-42:30:38.6	9.87	3.10	-9.72	2.08	--------	A0V
46216	09:25:20.10	-48:16:25.6	8.36	2.93	-13.14	14.00	09253-4816	A0V
46307	09:26:35.90	-50:18:05.6	8.77	3.08	-12.55	2.72	--------	A0V
46313	09:26:39.70	-24:10:04.2	6.91	7.03	-40.74	5.84	--------	A0V
46460	09:28:30.55	-66:42:06.8	5.90	12.17	-34.47	45.82	--------	A0V
46530	09:29:24.92	-50:25:26.6	9.44	0.53	-16.94	9.77	--------	A0V
46563	09:29:45.60	-35:20:33.3	8.56	3.58	-13.36	7.31	--------	A0V
46619	09:30:23.22	-29:49:40.0	9.62	-3.53	-9.70	-0.94	--------	A0V
46852	09:32:51.81	-54:35:45.8	7.97	4.36	-17.83	21.02	--------	A0V
46890	09:33:17.67	-21:23:31.3	6.68	7.60	-16.38	-11.21	--------	A0V
46980	09:34:30.88	-41:08:14.8	9.90	3.91	1.97	-2.59	--------	A0V
47020	09:34:57.19	-34:22:02.6	7.32	4.42	-0.95	-1.88	--------	A0V
47070	09:35:33.80	-19:35:00.2	6.33	11.50	-27.84	-35.48	09356-1935	A0V
47077	09:35:39.92	-48:55:14.2	8.37	2.40	-15.05	7.53	--------	A0V
47184	09:36:55.29	-48:46:19.5	8.62	1.83	-12.88	1.32	--------	A0V
47200	09:37:10.07	-38:41:40.5	8.54	0.56	-15.43	11.52	--------	A0V
47209	09:37:14.97	-29:24:16.9	9.13	2.15	-17.02	13.24	--------	A0V
47317	09:38:30.06	-27:59:06.6	8.64	2.12	-8.83	0.28	--------	A0V
47326	09:38:35.95	-41:26:06.1	9.50	1.30	-14.57	4.90	--------	A0V
47359	09:38:58.11	-49:03:39.6	7.64	4.21	-42.80	18.98	--------	A0V
47445	09:40:10.11	-41:11:36.3	8.55	3.62	-5.47	-4.89	--------	A0V
47591	09:42:12.97	-66:54:53.4	6.33	5.51	-14.50	-0.26	09422-6655	A0V
47606	09:42:26.05	-51:09:50.2	8.77	2.91	-13.59	8.49	--------	A0V
47717	09:43:42.24	-53:53:28.6	5.56	9.19	-67.58	32.72	--------	A0V
47828	09:44:56.13	-23:29:04.1	7.95	2.77	-7.48	-6.59	--------	A0V
47842	09:45:05.04	-46:30:33.5	8.96	2.01	-11.09	-0.26	--------	A0V
47872	09:45:24.22	-33:47:50.6	8.31	3.55	-9.09	0.34	--------	A0V
47968	09:46:34.61	-40:40:45.7	7.57	6.30	-74.83	23.89	--------	A0V
48011	09:47:15.33	-29:48:31.3	10.03	2.44	-14.37	9.31	--------	A0V
48067	09:47:55.70	-14:56:04.3	8.26	1.51	-14.61	0.65	--------	A0V
48155	09:48:56.53	-47:54:44.9	8.00	2.76	-23.27	15.88	--------	A0V
48244	09:50:08.34	-74:12:14.3	7.93	5.54	-28.34	10.03	--------	A0V
48293	09:50:46.81	-26:20:00.4	8.91	3.35	-11.14	-0.26	--------	A0V
48414	09:52:12.16	+02:27:14.8	6.02	3.11	-185.01	95.35	--------	A0Vs
48495	09:53:23.72	-34:07:10.7	9.02	4.53	-10.95	4.97	--------	A0V
48613	09:54:51.23	-50:14:38.2	5.71	10.22	-37.02	7.29	--------	A0V
48623	09:54:54.75	-37:20:24.3	8.42	2.16	0.46	-0.07	--------	A0V
48846	09:57:48.30	-34:12:56.2	9.07	2.93	-12.52	0.13	--------	A0V
48849	09:57:49.34	-61:55:54.9	7.04	6.63	-28.62	20.19	--------	A0V
48888	09:58:16.73	-64:20:02.0	8.06	3.48	-9.90	13.51	--------	A0V
48947	09:59:08.53	-16:00:41.7	7.62	5.21	-32.06	2.54	--------	A0V
49032	10:00:13.65	-35:18:48.3	7.86	5.82	-28.50	17.88	--------	A0V
49093	10:01:12.94	-44:49:58.4	8.12	2.97	-7.02	-2.60	--------	A0V
49259	10:03:20.58	-46:38:10.2	6.11	10.85	-28.39	-10.77	--------	A0V
49294	10:03:41.62	-25:19:00.1	6.71	5.12	-18.10	5.65	10037-2519	A0V
49388	10:04:57.55	-21:38:07.4	9.13	4.61	-7.10	-0.73	--------	A0V
49512	10:06:33.03	-16:20:18.5	8.23	4.93	-27.24	3.05	--------	A0V
49636	10:07:50.53	-41:43:29.4	9.16	1.88	-11.08	4.38	--------	A0V
49689	10:08:35.43	-15:36:42.9	6.25	5.64	-37.47	3.13	--------	A0V
49784	10:09:45.45	-37:43:55.5	7.64	5.42	-15.90	-11.49	--------	A0V
49901	10:11:18.61	-41:33:59.6	9.07	1.81	-10.07	0.86	--------	A0V
50065	10:13:18.63	-15:41:41.0	8.20	5.19	-26.29	4.44	--------	A0V
50101	10:13:45.22	-53:14:27.3	7.65	2.87	-19.98	6.76	--------	A0V
50133	10:14:03.62	-14:43:32.7	7.90	5.14	-27.09	-0.71	--------	A0V
50227	10:15:10.76	-53:14:03.5	8.93	2.97	-10.89	-0.72	--------	A0V
50303	10:16:14.43	+29:18:37.7	5.49	12.67	-71.25	-24.05	--------	A0Vn
50349	10:16:51.74	-34:07:38.4	7.41	6.04	-22.66	7.77	--------	A0V
50459	10:18:10.51	+27:24:55.6	6.53	7.83	-24.39	10.05	--------	A0V
50667	10:20:49.12	-67:31:32.7	8.40	0.28	-18.11	1.95	10208-6731	A0V:
50708	10:21:15.63	-37:07:57.7	8.35	2.95	-18.71	6.54	10213-3708	A0V
50717	10:21:19.88	-51:44:28.7	7.88	1.66	-10.28	4.34	10214-5144	A0V
50790	10:22:12.94	-19:51:59.6	6.12	4.63	-34.74	9.19	--------	A0V
50934	10:24:08.02	-46:48:33.2	8.85	1.88	-24.87	9.73	--------	A0V
51131	10:26:44.43	-64:21:06.0	7.42	7.01	-15.38	12.35	--------	A0V
51193	10:27:25.37	-18:17:12.5	7.09	3.61	-13.55	-2.71	--------	A0V
51276	10:28:25.01	-46:33:38.1	7.62	3.45	-18.08	3.49	--------	A0V
51422	10:30:07.15	-53:20:36.9	8.01	4.60	-11.58	0.39	--------	A0V
51447	10:30:25.21	-23:51:04.7	8.47	4.10	2.36	-4.01	--------	A0V
51546	10:31:40.67	-57:18:43.3	8.85	1.60	-14.28	5.23	--------	A0Vn
51633	10:32:54.63	-22:31:39.4	6.97	6.05	-30.02	-1.37	--------	A0V
51794	10:34:56.48	-64:08:02.4	7.39	4.69	-16.62	8.45	10350-6408	A0V
51843	10:35:30.32	-69:49:02.7	7.75	6.84	-31.45	10.74	--------	A0V
52018	10:37:39.28	-17:49:14.4	8.54	3.97	3.58	-5.94	--------	A0V
52113	10:38:50.41	-12:26:37.0	6.04	9.09	-46.88	10.15	--------	A0Vn
52132	10:39:02.49	-64:58:29.8	7.57	6.84	-18.90	10.47	--------	A0V
52134	10:39:04.07	-44:51:00.1	8.50	2.11	-17.37	0.98	--------	A0V
52203	10:39:57.91	-52:17:02.8	6.88	5.97	-34.78	3.55	--------	A0Vn...
52324	10:41:30.34	-35:43:52.0	6.82	8.12	-24.79	-3.91	--------	A0V
52328	10:41:35.14	-64:06:23.0	7.16	6.87	-18.19	10.64	--------	A0V
52334	10:41:42.08	-54:47:53.4	8.91	1.18	-7.32	-2.16	--------	A0V
52336	10:41:43.32	-30:45:01.4	8.16	4.08	-8.30	1.38	10417-3045	A0V
52342	10:41:52.15	-46:23:05.5	9.65	0.91	-11.36	-3.47	--------	A0V
52407	10:42:43.19	-32:42:56.4	5.63	5.39	-30.95	-0.12	10427-3243	A0V
52478	10:43:43.34	+57:11:57.1	5.79	8.87	17.38	-51.66	-------- 	A0Vs
52524	10:44:21.23	-19:08:30.8	8.01	5.55	3.09	-5.69	--------	A0V
52658	10:46:04.41	-56:57:58.1	8.84	4.86	-22.21	-3.59	--------	A0V
52693	10:46:26.69	-15:02:02.7	7.41	4.42	-30.32	3.18	--------	A0V
52740	10:46:54.97	-44:16:40.7	7.98	3.04	1.93	-0.13	--------	A0V
52816	10:47:55.46	-52:14:45.9	6.74	5.26	-30.99	5.00	--------	A0V
